customerId,merchantName,transactionDate,transAmtNunique,transAmtCnt
409705516,Dunkin' Donuts #952118,2016-03-31,1,2
409705516,Five Guys #860918,2016-10-29,1,2
409705516,Hardee's #339066,2016-06-12,1,2
409705516,Hardee's #398006,2016-06-29,1,2
409705516,In-N-Out #967884,2016-08-24,1,2
409705516,In-N-Out #969690,2016-07-09,1,2
409705516,KFC #670067,2016-12-21,1,2
409705516,Popeyes #255909,2016-11-10,1,2
409705516,Popeyes #665969,2016-11-02,1,2
409705516,Popeyes #700785,2016-04-18,1,2
409705516,Quizno's #19636,2016-04-03,1,2
409705516,Quizno's #819734,2016-11-23,1,2
409705516,Shake Shack #623399,2016-12-25,1,2
409705516,Starbucks #524516,2016-01-04,1,2
409705516,Subway #309996,2016-07-07,1,2
409705516,Subway #381627,2016-05-10,1,2
409705516,Wendys #578676,2016-08-02,1,2
410523603,1st Deli,2016-08-27,1,3
410523603,1st Deli,2016-12-14,1,2
410523603,1st Sandwitch Bar #119707,2016-03-13,1,2
410523603,1st Sandwitch Bar #119707,2016-03-27,1,2
410523603,1st Sandwitch Bar #758805,2016-02-22,1,2
410523603,34th BBQ #192302,2016-03-12,1,2
410523603,34th BBQ #207369,2016-05-09,1,2
410523603,Best Bistro #262998,2016-02-06,1,2
410523603,Best Deli #316476,2016-05-17,1,2
410523603,Boston Fries,2016-05-27,1,2
410523603,Downtown BBQ,2016-03-31,1,2
410523603,Downtown Diner,2016-08-18,1,2
410523603,Downtown Pub,2016-11-29,1,2
410523603,Franks Deli,2016-11-03,1,2
410523603,Franks Pub #632075,2016-02-10,1,2
410523603,Franks Pub #86033,2016-05-30,1,2
410523603,Ray's Fries #312615,2016-12-12,1,2
410523603,Ray's Fries #892291,2016-04-03,1,2
410523603,Ray's Fries #892291,2016-09-15,1,3
410523603,South Sandwitch Bar,2016-01-22,1,2
410523603,South Steakhouse #378389,2016-04-10,1,2
410523603,South Steakhouse #481929,2016-02-04,1,2
410523603,South Steakhouse #796913,2016-08-01,1,2
410523603,Uptown Fries,2016-08-06,1,2
410523603,Washington Times,2016-02-22,1,2
410523603,Wendys #637619,2016-08-28,1,2
411498935,AMC #692956,2016-02-19,1,2
412898827,34th Bistro,2016-01-10,1,2
413425884,AMC #724446,2016-05-11,1,2
413425884,AMC #79863,2016-09-03,1,2
413425884,Arbys #182564,2016-12-17,1,2
413425884,Arbys #613925,2016-12-04,1,3
413425884,Domino's Pizza #702155,2016-04-16,1,2
413425884,Five Guys #723654,2016-09-29,1,2
413425884,Hardee's #274078,2016-10-21,1,3
413425884,Hardee's #794138,2016-03-27,1,3
413425884,Hardee's #807564,2016-03-24,1,2
413425884,Hardee's #914178,2016-05-10,1,2
413425884,KFC #313640,2016-10-06,1,2
413425884,KFC #409280,2016-08-09,1,2
413425884,Krispy Kreme #51392,2016-04-26,1,2
413425884,Starbucks #243429,2016-03-23,1,2
413425884,Starbucks #559320,2016-05-21,1,3
413425884,Subway #408774,2016-10-24,1,3
413425884,Subway #417840,2016-01-11,1,2
413425884,Taco Bell #317238,2016-07-23,1,2
413425884,Wendys #940261,2016-06-16,1,2
414225870,EZ Putt Putt #804489,2016-10-28,1,2
414225870,Regal Cinemas #729464,2016-12-17,1,3
414571583,Shake Shack #342712,2016-07-27,1,2
414735936,EZ Putt Putt #982199,2016-10-17,1,2
415403858,Wendys #539029,2016-10-16,1,2
415737579,34th Bistro,2016-05-04,1,2
415737579,Boston Diner,2016-10-07,1,2
415737579,Dinosaur Sandwitch Bar #303701,2016-03-31,1,2
415737579,Franks Restaurant,2016-03-22,1,2
416043703,Merchants Auto Services,2016-04-23,1,2
416043703,Ricks Auto Body,2016-10-17,1,2
416043703,Washington Tire,2016-07-01,1,2
418091830,1st Deli,2016-09-02,1,2
418091830,Annies Fries,2016-04-27,1,2
418769750,Raymour Flanigan,2016-11-06,1,2
419709514,AMC #128743,2016-01-16,1,2
419709514,AMC #145832,2016-11-03,1,2
419709514,AMC #145832,2016-12-29,1,3
419709514,AMC #706324,2016-10-02,1,2
419709514,EZ Putt Putt #40513,2016-04-20,1,2
419709514,EZ Putt Putt #69446,2016-03-19,1,2
419709514,EZ Putt Putt #982199,2016-05-12,1,2
419709514,EZ Putt Putt #982199,2016-06-27,1,3
419709514,McDonalds #467911,2016-05-07,1,2
420205115,Quizno's #602023,2016-11-11,1,2
420205115,South Steakhouse #253522,2016-10-19,1,2
421551758,1st Sandwitch Bar #772439,2016-01-01,1,2
421551758,Uptown BBQ,2016-11-20,1,2
421692718,Franks Pub #53336,2016-07-01,1,2
421692718,John's Bistro,2016-04-21,1,3
424062611,AMC #606218,2016-01-03,1,3
428005306,Shake Shack #362730,2016-02-16,1,2
428491769,Washington Repair,2016-12-05,1,2
428553517,Dinosaur Sandwitch Bar #160554,2016-12-01,1,2
428553517,Franks Pub #680641,2016-06-17,1,2
428553517,Ray's Fries #892291,2016-02-10,1,2
428730538,Wendys #760583,2016-12-04,1,2
428856030,Rodeway Inn #438868,2016-10-30,1,2
429052604,Domino's Pizza #860836,2016-03-02,1,2
429052604,Next Day eCards,2016-01-26,1,2
429052604,Subway #637590,2016-02-18,1,2
429186605,AMC #606218,2016-07-24,1,3
430490759,AMC #706324,2016-04-23,1,2
430490759,EZ Putt Putt #804489,2016-11-17,1,3
432365357,AMC #74121,2016-02-19,1,2
432365357,EZ Putt Putt #503815,2016-07-26,1,2
432369445,53rd Massage,2016-11-26,1,2
432609023,34th BBQ #493821,2016-07-31,1,2
432609023,34th BBQ #493821,2016-11-08,1,2
432609023,Best Deli #100511,2016-05-11,1,2
432609023,Dinosaur Sandwitch Bar #249717,2016-01-12,1,2
432609023,Krispy Kreme #375200,2016-07-22,1,2
432609023,LES Pizza,2016-11-02,1,2
432609023,Ray's Fries #61396,2016-11-16,1,2
432609023,South Steakhouse #879581,2016-04-01,1,2
433402202,Auntie Anne's #681669,2016-06-19,1,2
433402202,In-N-Out #950725,2016-01-19,1,2
433402202,McDonalds #892016,2016-01-15,1,2
433402202,Popeyes #989553,2016-10-02,1,2
433402202,Shake Shack #342712,2016-11-11,1,2
433402202,Starbucks #293687,2016-11-29,1,2
433689508,Domino's Pizza #817973,2016-11-29,1,2
433689508,Quizno's #871650,2016-10-24,1,2
433689508,Tim Hortons #838100,2016-05-09,1,2
433705623,Starbucks #559320,2016-02-11,1,2
433809251,EZ Putt Putt #240241,2016-04-13,1,2
433809251,Regal Cinemas #05791,2016-08-08,1,2
434060219,Subway #570678,2016-03-09,1,2
434060219,Subway #679940,2016-06-01,1,2
435037356,1st Deli,2016-11-09,1,3
436039354,Quizno's #135061,2016-08-22,1,2
437842718,Downtown Diner,2016-03-24,1,2
438823501,Arbys #120948,2016-06-12,1,3
440376336,1st Restaurant,2016-02-14,1,2
440419908,Hilton Hotels #28693,2016-07-12,1,2
440677313,Shell Repair,2016-01-29,1,2
441663479,EZ Putt Putt #551896,2016-08-29,1,2
442178964,EZ Putt Putt #551896,2016-07-23,1,2
442178964,EZ Putt Putt #69446,2016-08-13,1,3
442178964,EZ Putt Putt #804489,2016-06-19,1,2
442799740,AMC #606218,2016-08-29,1,2
442799740,AMC #724446,2016-01-29,1,2
442799740,EZ Putt Putt #503815,2016-06-11,1,3
442799740,EZ Putt Putt #551896,2016-03-20,1,2
442799740,EZ Putt Putt #551896,2016-09-22,1,2
442799740,EZ Putt Putt #69446,2016-10-27,1,2
442799740,EZ Putt Putt #755869,2016-03-31,1,2
442799740,EZ Putt Putt #755869,2016-06-22,1,2
442799740,EZ Putt Putt #982199,2016-05-15,1,2
442799740,Regal Cinemas #05791,2016-02-05,1,2
442799740,Regal Cinemas #276341,2016-09-15,1,3
442902363,AMC #128743,2016-09-13,1,3
442902363,Universe Massage #206797,2016-11-29,1,2
442902363,Universe Massage #710883,2016-10-16,1,2
443683091,Hilton Hotels #493891,2016-02-02,1,3
443683091,Hilton Hotels #653402,2016-04-16,1,2
443683091,Hyatt House #336640,2016-03-09,1,2
443683091,Renaissance Hotel #615444,2016-04-12,1,2
443683091,Renaissance Hotel #81852,2016-04-13,1,3
443683091,Renaissance Hotel #81852,2016-05-21,1,2
443683091,Renaissance Hotel #89242,2016-07-16,1,2
443683091,Rodeway Inn #105130,2016-01-26,1,2
443683091,Rodeway Inn #695531,2016-07-23,1,2
443683091,Rodeway Inn #695531,2016-08-21,1,2
443683091,Rodeway Inn #789483,2016-04-03,1,2
443683091,Rodeway Inn #92218,2016-04-27,1,2
443683091,Rodeway Inn #924969,2016-10-30,1,2
445843699,AMC #692956,2016-01-03,1,2
445843699,AMC #79863,2016-08-07,1,2
445843699,Domino's Pizza #864216,2016-07-21,1,2
445843699,EZ Putt Putt #503815,2016-09-19,1,2
445843699,EZ Putt Putt #804489,2016-07-15,1,2
445843699,Hardee's #431398,2016-05-13,1,2
445843699,Popeyes #980433,2016-12-27,1,2
446406779,Shake Shack #382381,2016-10-01,1,2
446530026,Ethan Allen,2016-12-16,1,3
446530026,Planet Fitness #381856,2016-10-18,1,2
446530026,WSC #103223,2016-03-01,1,2
446530026,Wendys #113887,2016-06-22,1,2
447517497,1st Restaurant,2016-11-24,1,3
447517497,1st Sandwitch Bar #758805,2016-07-09,1,2
447517497,Franks Pub #934222,2016-09-05,1,2
447972354,Popeyes #929555,2016-12-02,1,3
448544073,Cinnabon #942860,2016-09-13,1,3
448544073,Popeyes #895674,2016-09-18,1,2
448544073,Subway #19692,2016-01-23,1,3
448620454,AMC #128743,2016-04-18,1,2
448620454,EZ Putt Putt #40513,2016-08-24,1,2
454585937,Planet Fitness #401356,2016-01-28,1,2
454618930,Taco Bell #376012,2016-03-02,1,2
454618930,Taco Bell #376012,2016-12-24,1,2
454618930,West End Beauty #26875,2016-09-28,1,2
454676114,Rodeway Inn #229481,2016-08-23,1,2
454676114,Rodeway Inn #268900,2016-07-19,1,2
454870319,Cinnabon #598579,2016-02-18,1,2
454870319,Franks Pub #829873,2016-02-21,1,2
454870319,Krispy Kreme #448620,2016-01-14,1,2
456110240,McDonalds #446452,2016-03-18,1,2
456151853,Subway #436913,2016-10-23,1,2
456184078,McDonalds #814025,2016-07-06,1,2
456184078,Quizno's #961632,2016-06-21,1,2
456759935,AMC #145832,2016-09-04,1,2
456759935,EZ Putt Putt #503815,2016-04-23,1,2
459769579,EZ Putt Putt #982199,2016-10-29,1,2
460054070,Burger King #737509,2016-10-25,1,2
460054070,Hardee's #655419,2016-02-28,1,2
460054070,Taco Bell #835380,2016-06-18,1,2
460286007,West End Beauty #72256,2016-01-12,1,2
461036635,South Steakhouse #481929,2016-10-14,1,2
461231132,Auntie Anne's #551484,2016-05-08,1,2
461456957,Franks Pub #755509,2016-07-10,1,2
461491852,EZ Putt Putt #240241,2016-02-25,1,2
462451798,AMC #191138,2016-11-28,1,2
464312326,Dunkin' Donuts #675592,2016-12-01,1,2
464823228,EZ Putt Putt #551896,2016-05-27,1,2
465369239,34th Bistro,2016-10-21,1,2
465369239,Ray's Fries #153092,2016-10-09,1,2
465434416,AMC #552863,2016-06-30,1,2
465434416,Domino's Pizza #962710,2016-05-03,1,2
467819041,KFC #339788,2016-02-22,1,2
467819041,Merchants Auto Services,2016-04-14,1,2
468155756,AMC #606218,2016-09-15,1,2
468155756,AMC #606218,2016-11-12,1,2
468155756,Convenient Auto Services,2016-10-03,1,2
468155756,Convenient Tire,2016-02-25,1,2
468155756,EZ Putt Putt #240241,2016-11-03,1,2
468155756,EZ Putt Putt #503815,2016-06-27,1,2
468155756,EZ Putt Putt #551896,2016-10-20,1,2
468155756,EZ Putt Putt #551896,2016-11-03,1,2
468155756,EZ Putt Putt #982199,2016-04-04,1,3
468155756,Fast Repair,2016-08-21,1,2
468155756,Ricks Repair,2016-12-10,1,2
468155756,Shell Tire,2016-03-29,1,2
468155756,Washington Repair,2016-12-29,1,2
468155756,Washington Tire,2016-08-08,1,2
468245297,West Elm,2016-09-22,1,2
468468032,AMC #606218,2016-05-02,1,2
468468032,John's Bistro,2016-09-01,1,2
469312213,Best Bistro #262998,2016-07-31,1,2
469398794,Renaissance Hotel #81852,2016-01-19,1,2
469398794,Rodeway Inn #126038,2016-12-21,1,2
469500742,Regal Cinemas #05791,2016-07-30,1,3
469500742,Subway #580533,2016-12-11,1,2
470236622,Rodeway Inn #621256,2016-03-11,1,2
472288969,1st Sandwitch Bar #941288,2016-11-27,1,2
472288969,34th BBQ #166379,2016-04-26,1,2
472288969,34th BBQ #538716,2016-10-07,1,2
472288969,Best Fries,2016-10-19,1,2
472288969,United Airlines,2016-11-08,1,2
473131153,EZ Putt Putt #240241,2016-10-13,1,3
473131153,Popeyes #628751,2016-11-12,1,2
473352408,Fast Repair,2016-06-18,1,2
473474510,1st Sandwitch Bar #758805,2016-12-06,1,2
473474510,34th BBQ #412895,2016-12-08,1,2
473474510,Boston Cafe #105215,2016-06-15,1,2
473474510,EZ Putt Putt #503815,2016-01-27,1,2
473474510,EZ Putt Putt #551896,2016-05-11,1,2
473474510,EZ Putt Putt #982199,2016-10-30,1,2
473775560,Subway #30503,2016-09-19,1,2
473848124,Auntie Anne's #433233,2016-05-22,1,2
473848124,Eazy Tire,2016-10-25,1,2
473848124,Shell Auto Body,2016-02-20,1,2
474934734,1st Sandwitch Bar #396252,2016-03-02,1,2
474934734,AMC #145832,2016-05-02,1,2
474934734,AMC #145832,2016-05-10,1,2
474934734,AMC #191138,2016-08-31,1,3
474934734,AMC #606218,2016-06-01,1,3
474934734,AMC #692956,2016-02-24,1,2
474934734,AMC #692956,2016-08-30,1,2
474934734,AMC #706324,2016-06-09,1,3
474934734,AMC #706324,2016-12-22,1,2
474934734,AMC #724446,2016-11-11,1,2
474934734,AMC #74121,2016-12-29,1,2
474934734,Best Bistro #262998,2016-05-13,1,2
474934734,Best Fries,2016-06-26,1,2
474934734,Boston Cafe #465229,2016-07-02,1,2
474934734,Dinosaur Sandwitch Bar #960325,2016-09-22,1,2
474934734,EZ Putt Putt #240241,2016-06-19,1,2
474934734,EZ Putt Putt #503815,2016-10-17,1,3
474934734,EZ Putt Putt #551896,2016-02-02,1,2
474934734,EZ Putt Putt #551896,2016-08-21,1,2
474934734,EZ Putt Putt #69446,2016-01-22,1,2
474934734,EZ Putt Putt #69446,2016-10-09,1,2
474934734,EZ Putt Putt #69446,2016-10-25,1,2
474934734,EZ Putt Putt #755869,2016-03-04,1,2
474934734,EZ Putt Putt #755869,2016-12-02,1,3
474934734,Franks Restaurant,2016-06-20,1,2
474934734,Franks Sandwitch Bar,2016-07-18,1,2
474934734,Golds Gym #531725,2016-11-23,1,2
474934734,John's Bistro,2016-02-03,1,2
474934734,Regal Cinemas #05791,2016-06-08,1,2
474934734,Regal Cinemas #729464,2016-10-07,1,2
474934734,Regal Cinemas #729464,2016-12-13,1,2
474934734,South Steakhouse #253522,2016-01-06,1,2
474934734,South Steakhouse #335249,2016-03-11,1,2
474934734,South Steakhouse #73819,2016-01-09,1,2
474934734,Uptown Cafe,2016-03-25,1,2
476445691,Auntie Anne's #341725,2016-11-05,1,2
476445691,Dinosaur Sandwitch Bar #303701,2016-09-13,1,2
478100467,Hardee's #807564,2016-06-10,1,2
478971361,Regal Cinemas #729464,2016-01-31,1,2
479103769,AMC #692956,2016-02-03,1,2
479103769,EZ Putt Putt #755869,2016-09-28,1,2
479556641,ikea.com,2016-10-11,1,2
481670604,South BBQ,2016-11-21,1,2
482099537,Quizno's #351628,2016-05-29,1,2
482099537,Taco Bell #317238,2016-10-04,1,2
484198441,In-N-Out #390420,2016-01-07,1,2
487397241,AMC #128743,2016-10-10,1,3
488126252,Hardee's #978815,2016-02-09,1,2
488126252,Popeyes #71381,2016-09-24,1,2
491273168,Burger King #925620,2016-10-30,1,2
491273168,Domino's Pizza #774322,2016-09-19,1,2
491273168,Domino's Pizza #868200,2016-05-09,1,2
492336924,AMC #692956,2016-10-25,1,3
492336924,AMC #692956,2016-11-08,1,2
492336924,AMC #724446,2016-09-15,1,2
492336924,AMC #74121,2016-01-27,1,2
492336924,EZ Putt Putt #40513,2016-09-30,1,2
492336924,EZ Putt Putt #40513,2016-12-03,1,3
492336924,EZ Putt Putt #755869,2016-09-06,1,2
492336924,Regal Cinemas #276341,2016-04-23,1,2
492886087,1st Pub,2016-10-15,1,2
492886087,34th BBQ #436606,2016-12-10,1,2
492886087,AMC #692956,2016-01-14,1,2
492886087,EZ Putt Putt #982199,2016-03-10,1,2
493682011,AMC #145832,2016-11-16,1,2
493682011,Boston Pub,2016-12-29,1,2
493682011,Regal Cinemas #05791,2016-10-05,1,2
493682011,South Drive in,2016-05-22,1,2
493682011,South Steakhouse #481929,2016-10-20,1,2
495319419,AMC #191138,2016-07-10,1,2
495319419,AMC #552863,2016-04-24,1,2
495319419,AMC #79863,2016-08-07,1,2
495319419,EZ Putt Putt #69446,2016-04-30,1,2
495319419,EZ Putt Putt #755869,2016-12-08,1,2
495319419,EZ Putt Putt #804489,2016-01-20,1,2
495441145,Subway #344185,2016-05-24,1,2
495600866,Auntie Anne's #433233,2016-08-13,1,2
495600866,Krispy Kreme #903815,2016-05-14,1,2
495600866,Subway #679940,2016-05-07,1,2
496225923,34th BBQ #214431,2016-07-18,1,2
496225923,Best Bistro #262998,2016-11-21,1,2
496225923,Boston Pub,2016-04-29,1,2
496225923,Downtown Pub,2016-04-07,1,2
496225923,Franks Pub #960098,2016-06-13,1,2
496225923,NY Deli,2016-03-21,1,2
496225923,Ray's Fries #61396,2016-03-02,1,2
496225923,South Cafe,2016-12-26,1,2
496271486,EZ Putt Putt #503815,2016-11-14,1,2
496468512,Boston Diner,2016-04-27,1,2
496957479,86th Massage,2016-03-08,1,2
496957479,Universe Massage #396482,2016-04-18,1,2
496957479,West End Beauty #26875,2016-07-15,1,2
497941660,Burger King #651216,2016-11-28,1,2
497941660,Dunkin' Donuts #08264,2016-11-23,1,2
497941660,Taco Bell #102115,2016-12-04,1,2
497941660,Taco Bell #263861,2016-04-08,1,2
497941660,Wendys #123132,2016-09-10,1,2
499985571,Rodeway Inn #981618,2016-05-04,1,2
500500587,KFC #608952,2016-03-02,1,2
501122963,EZ Putt Putt #503815,2016-05-12,1,2
501222917,South Sandwitch Bar,2016-11-30,1,2
501528332,34th Diner,2016-01-25,1,2
501528332,Merchants Auto Body,2016-04-28,1,2
501962208,34th Bistro,2016-10-14,1,2
501962208,Franks Restaurant,2016-08-16,1,2
502632468,Wendys #279546,2016-09-24,1,2
502784521,1st Pub,2016-01-21,1,2
502784521,34th Pub,2016-10-21,1,2
502784521,South Steakhouse #485411,2016-02-14,1,2
502784521,Uptown Steakhouse,2016-04-29,1,2
503029060,Shake Shack #822962,2016-04-28,1,2
504002889,Franks Pub #960098,2016-07-20,1,2
504600375,Subway #936149,2016-12-11,1,2
505561436,EZ Putt Putt #982199,2016-05-22,1,2
507348141,AMC #706324,2016-07-03,1,2
507907342,EZ Putt Putt #69446,2016-09-22,1,2
508254996,AMC #128743,2016-05-06,1,2
509122355,United Airlines,2016-07-02,1,2
509335773,34th Diner,2016-07-02,1,3
510280625,1st Sandwitch Bar #941288,2016-12-05,1,2
514022127,McDonalds #423357,2016-03-29,1,2
515185461,Krispy Kreme #593661,2016-08-15,1,2
515727487,Convenient Auto Services,2016-01-28,1,2
515727487,Fast Repair,2016-12-27,1,3
515733763,Krispy Kreme #369903,2016-03-21,1,2
516574938,Wendys #702824,2016-03-14,1,2
516795305,Fast Auto Services,2016-01-25,1,2
516795305,Fast Auto Services,2016-07-04,1,2
516795305,Fast Tire,2016-05-17,1,2
516795305,In-N-Out #863086,2016-02-14,1,2
516795305,Washington Auto Body,2016-10-04,1,3
517112747,Universe Massage #350895,2016-09-28,1,2
519879172,EZ Putt Putt #240241,2016-02-17,1,2
520173610,34th BBQ #436606,2016-08-26,1,2
520173610,Ray's Fries #61396,2016-04-19,1,2
520219267,Burger King #972301,2016-08-02,1,2
522570092,Pizza Hut #829289,2016-10-04,1,2
526782224,34th BBQ #436606,2016-08-17,1,2
526782224,Ray's Fries #24425,2016-07-05,1,3
527298269,Washington Auto Body,2016-06-16,1,2
527298269,Washington Auto Body,2016-09-04,1,3
527298269,Washington Repair,2016-10-17,1,2
527298269,Washington Tire,2016-10-01,1,2
527511807,Universe Massage #837002,2016-11-23,1,2
528210188,1st BBQ,2016-09-14,1,2
528210188,Ray's Fries #24425,2016-01-08,1,2
528982948,1st Sandwitch Bar #758805,2016-02-27,1,2
528982948,Ray's Fries #745083,2016-10-07,1,2
529506600,AMC #191138,2016-10-31,1,2
529506600,Arbys #555368,2016-09-06,1,2
529506600,Fresh Online Services,2016-05-29,1,2
529506600,Krispy Kreme #677290,2016-08-18,1,2
529994423,Dunkin' Donuts #972036,2016-11-05,1,2
530026734,Franks Pub #87366,2016-09-16,1,3
530026734,Universe Massage #126753,2016-10-14,1,2
530890464,Dinosaur Sandwitch Bar #249717,2016-10-05,1,2
531292193,EZ Putt Putt #804489,2016-12-01,1,2
531952830,EZ Putt Putt #40513,2016-04-12,1,2
531952830,Wall Street News,2016-08-25,1,2
532200006,Washington Auto Body,2016-11-13,1,2
532811223,Wendys #79777,2016-01-28,1,2
535119026,Hyatt House #862059,2016-02-07,1,2
535119026,Rodeway Inn #869467,2016-08-13,1,2
536536220,Universe Massage #746021,2016-11-19,1,2
537336272,South Steakhouse #485411,2016-06-25,1,2
537336272,Universe Massage #320094,2016-04-24,1,2
537336272,Wall Street Times,2016-12-06,1,2
537649843,Best Bistro #262998,2016-06-10,1,2
538433148,1st Restaurant,2016-01-17,1,2
538433148,Burger King #862297,2016-10-09,1,2
538433148,Dairy Queen #459261,2016-07-04,1,2
538433148,Domino's Pizza #829843,2016-07-26,1,2
538433148,Domino's Pizza #997391,2016-10-19,1,2
538962497,KFC #791382,2016-09-26,1,2
538962497,Seattle Times,2016-08-10,1,2
540648307,34th BBQ #192302,2016-10-15,1,2
540648307,Uptown Cafe,2016-09-01,1,2
540947121,Arbys #637287,2016-07-09,1,2
540947121,Best Pub,2016-05-26,1,2
540947121,Domino's Pizza #71452,2016-10-29,1,2
540947121,Dunkin' Donuts #300882,2016-03-12,1,2
540947121,Franks Pub #755509,2016-07-08,1,3
540947121,Hardee's #315854,2016-05-01,1,2
540947121,John's Bistro,2016-07-13,1,2
540947121,KFC #388097,2016-08-14,1,2
540947121,McDonalds #240210,2016-09-11,1,2
540947121,Popeyes #308752,2016-11-26,1,2
540947121,Uptown Cafe,2016-01-01,1,2
541202426,WSC #353881,2016-06-29,1,2
541202426,Walgreens #432446,2016-10-02,1,2
541547731,Popeyes #995403,2016-12-09,1,2
541668084,Dunkin' Donuts #795323,2016-04-26,1,2
541668084,Krispy Kreme #827835,2016-07-12,1,2
542978387,AMC #74121,2016-02-26,1,2
542978387,Oklahoma City Times,2016-06-05,1,2
542978387,Washington Times,2016-03-18,1,3
543361023,Franks Restaurant,2016-01-01,1,2
543639500,AMC #145832,2016-11-15,1,2
543639500,EZ Putt Putt #551896,2016-02-21,1,2
547023811,Taco Bell #134216,2016-08-03,1,2
550007137,AMC #145832,2016-08-12,1,2
550007137,Domino's Pizza #43930,2016-05-10,1,2
550007137,Subway #674422,2016-12-04,1,2
550007137,Wendys #676039,2016-05-05,1,2
550089395,pottery-barn.com,2016-04-30,1,2
553131992,34th BBQ #207369,2016-11-22,1,2
553131992,Best Deli #100511,2016-08-20,1,2
553545372,Uptown Diner,2016-01-04,1,2
554346219,KFC #916161,2016-07-12,1,3
554346219,Quizno's #584361,2016-05-27,1,2
554346219,Wendys #844078,2016-04-29,1,2
556035947,Taco Bell #727365,2016-03-18,1,2
556278983,Downtown BBQ,2016-06-27,1,2
556339657,34th BBQ #493821,2016-07-13,1,2
556339657,Arbys #337720,2016-06-28,1,2
556339657,Auntie Anne's #518246,2016-10-26,1,2
556339657,Best Deli #109276,2016-08-09,1,3
556339657,Boston Bistro,2016-08-31,1,2
556339657,KFC #608952,2016-10-08,1,2
556339657,South Steakhouse #253522,2016-10-27,1,2
556339657,Uptown Diner,2016-12-06,1,2
556905938,Hardee's #584398,2016-09-25,1,2
556905938,Popeyes #797184,2016-02-24,1,3
558528521,Universe Massage #541885,2016-10-31,1,2
558632584,Auntie Anne's #273603,2016-02-11,1,2
560410879,Wayfair.com,2016-12-26,1,2
561697834,Renaissance Hotel #329481,2016-10-03,1,2
562030629,Cinnabon #928546,2016-03-16,1,2
562604826,Eazy Repair,2016-10-28,1,2
562604826,Merchants Auto Body,2016-07-12,1,2
562604826,Shell Auto Body,2016-10-28,1,2
562604826,Washington Repair,2016-08-12,1,3
562874790,1st Sandwitch Bar #396252,2016-02-26,1,2
562874790,34th BBQ #166379,2016-04-08,1,2
562874790,Auntie Anne's #119237,2016-02-03,1,2
562874790,Franks Pub #755509,2016-08-28,1,2
562874790,KFC #173696,2016-11-08,1,2
562874790,Popeyes #898098,2016-03-10,1,2
562874790,South Steakhouse #481929,2016-11-20,1,2
562874790,South Steakhouse #73819,2016-03-06,1,2
562874790,Subway #877330,2016-12-09,1,3
563107861,Dinosaur Drive in,2016-06-10,1,2
563107861,NY BBQ,2016-06-11,1,2
563107861,South Steakhouse #378389,2016-12-17,1,2
563172183,WSC #929586,2016-10-10,1,2
565328871,Uptown Fries,2016-12-28,1,2
566470902,AMC #191138,2016-05-20,1,3
567566466,Arbys #412890,2016-11-22,1,2
567566466,KFC #23833,2016-02-19,1,2
567873142,53rd Beauty,2016-07-15,1,2
569236395,Tim Hortons #875776,2016-10-15,1,2
570852613,53rd Massage,2016-06-26,1,3
570852613,Burger King #517920,2016-09-08,1,2
570852613,Universe Massage #219515,2016-09-14,1,2
570852613,West End Beauty #220471,2016-08-30,1,2
570852613,West End Beauty #317515,2016-09-14,1,2
570884863,1st Sandwitch Bar #396252,2016-05-27,1,2
570884863,1st Sandwitch Bar #396252,2016-06-17,1,2
570884863,AMC #145832,2016-02-09,1,2
570884863,AMC #145832,2016-05-15,1,2
570884863,AMC #145832,2016-05-20,1,2
570884863,AMC #145832,2016-07-03,1,2
570884863,AMC #191138,2016-01-14,1,2
570884863,AMC #191138,2016-03-18,1,2
570884863,AMC #191138,2016-06-16,1,2
570884863,AMC #552863,2016-01-05,1,2
570884863,AMC #606218,2016-02-02,1,2
570884863,AMC #606218,2016-02-23,1,2
570884863,AMC #606218,2016-10-20,1,3
570884863,AMC #692956,2016-03-09,1,2
570884863,AMC #74121,2016-01-21,1,3
570884863,AMC #79863,2016-11-12,1,2
570884863,Auntie Anne's #324440,2016-05-19,1,2
570884863,Auntie Anne's #423223,2016-05-09,1,2
570884863,Auntie Anne's #423223,2016-06-26,1,2
570884863,Auntie Anne's #622063,2016-05-13,1,2
570884863,Auntie Anne's #699530,2016-02-24,1,2
570884863,Boston Fries,2016-05-30,1,2
570884863,Burger King #734927,2016-10-13,1,2
570884863,Burger King #813212,2016-12-05,1,2
570884863,Burger King #951050,2016-07-07,1,2
570884863,Cinnabon #860905,2016-03-17,1,2
570884863,Dairy Queen #722277,2016-09-23,1,2
570884863,Domino's Pizza #347016,2016-11-21,1,2
570884863,Domino's Pizza #490231,2016-06-17,1,2
570884863,Domino's Pizza #514430,2016-12-02,1,2
570884863,Domino's Pizza #559084,2016-11-08,1,2
570884863,Domino's Pizza #606922,2016-12-26,1,2
570884863,Domino's Pizza #614822,2016-02-20,1,2
570884863,Domino's Pizza #643319,2016-09-10,1,3
570884863,Domino's Pizza #660134,2016-07-16,1,2
570884863,Domino's Pizza #718921,2016-03-13,1,2
570884863,Dunkin' Donuts #159114,2016-03-20,1,3
570884863,Dunkin' Donuts #427290,2016-04-16,1,2
570884863,Dunkin' Donuts #606823,2016-10-20,1,2
570884863,Dunkin' Donuts #83377,2016-06-18,1,2
570884863,Dunkin' Donuts #928549,2016-03-20,1,2
